global_step,episode_num,episode_reward,episode_length,success_rate,avg_reward_100,policy_loss,value_loss,entropy,learning_rate,fps,eta_seconds,ee_x,ee_y,ee_z,cube_x,cube_y,cube_z,ee_to_cube_dist,cube_to_goal_dist,is_grasped,timestamp
190304,613,-105.318796,383,0.45,-120.87777377999998,0.0011819186554930638,23.618511825799942,0.45712579200044273,0.0003,690.9404177923122,2619.1780845334356,0.17862280959273477,0.10462905868665838,0.8068052343568863,0.1837863420981437,0.12790662355125687,0.8303376352401345,0.03350046246382135,0.3886352257134528,False,2026-08-07T12:28:18.748217+00:00
195312,623,24.129276,68,0.44,-133.25496824,0.0011819186554930638,23.618511825799942,0.45712579200044273,0.0003,4705.993389452563,383.4871515214634,0.17725808322569306,0.10033338540433684,0.8069557997666006,0.14907431689365735,0.12183205022977922,0.8029251936913299,0.03567580495615357,0.3819883311490246,False,2026-08-07T12:28:19.812402+00:00
200320,639,16.36551,80,0.43,-134.57654556,0.0035865818954334827,21.281674958951772,0.48628187654539945,0.0003,248.73126994749924,7235.439277015174,0.17864131413068762,0.10467096515796764,0.8068153981288526,0.1452552331480442,0.12165602456860881,0.8029027498184422,0.037662069292108635,0.3819407404808148,False,2026-08-07T12:28:39.946578+00:00
205328,648,34.365572,30,0.4,-137.58985733999995,0.0042001949030236576,18.794422022998333,0.534357404243201,0.0003,829.3594671649834,2163.925379829285,0.16837010366469826,-0.14374643407525753,0.8343436796086166,0.17059625851885712,-0.1439239472827028,0.8455493043985571,0.01142599244295407,0.11655870070066504,True,2026-08-07T12:28:45.984951+00:00
210336,666,34.689226,29,0.37,-136.28950083999996,0.0042001949030236576,18.794422022998333,0.534357404243201,0.0003,5310.001203815098,337.0364584313414,0.18215243633244843,-0.07826980442093252,0.8106481093699036,0.18405786176293698,-0.07865218502659728,0.7971825966163446,0.013605031963027548,0.18293663030741575,True,2026-08-07T12:28:46.928074+00:00
215344,685,-165.489651,600,0.4,-135.06671777000003,0.002181646602548426,27.436052768118678,0.5855733783915639,0.0003,731.5373472609936,2439.5965656190633,0.08144122019255315,-0.2670418120058298,0.7898209766492037,0.17220501607360122,-0.04778236293254948,0.8028914181603578,0.23766280544492333,0.21256831348968505,False,2026-08-07T12:28:53.773946+00:00
220352,702,-130.472528,600,0.43,-138.41403968,0.002181646602548426,27.436052768118678,0.5855733783915639,0.0003,4799.167804175456,370.8242913389358,0.18118476298676528,-0.07291629598176902,0.8002321397153509,0.14135348528612054,-0.047792263574087696,0.8028922430706948,0.04716803830507701,0.21302538794703413,False,2026-08-07T12:28:54.817461+00:00
225360,713,-126.19525,600,0.45,-133.79054608,6.0957972164032984e-05,28.896802918612956,0.6352673780173064,0.0003,671.2524427526436,2643.774364116474,0.17350221864372048,-0.08430813925262252,0.8321445456810589,0.1786759856076952,0.014183024045131708,0.8028955457026401,0.10287264511073849,0.2748183456630072,False,2026-08-07T12:29:02.278130+00:00
230368,729,-164.162361,600,0.46,-114.52672542,-0.0004335162080678856,32.55166709646583,0.677764269337058,0.0003,771.917829279943,2292.5134423319905,0.1772821747395075,0.10266998681702591,0.8066036765658493,0.18967945638334535,0.12487888453376682,0.803465786413327,0.025627603956643995,0.3860215355277054,True,2026-08-07T12:29:08.765870+00:00
235376,749,32.070521,38,0.53,-102.67288731000001,-0.0004335162080678856,32.55166709646583,0.677764269337058,0.0003,4839.423950928115,364.6351338285989,0.193015072096125,0.0006193325546403885,0.8619670780877104,0.1385163044751707,0.09745928320405166,0.8029057141782182,0.12584250641509276,0.3581042981062333,False,2026-08-07T12:29:09.800704+00:00
240384,771,-55.410031,132,0.56,-99.23854724,0.003152628023963189,23.989505464956164,0.70422651367262,0.0003,661.3720075738398,2660.554090359721,0.19174425500224662,0.10139707946175447,0.8358479689341799,0.1385163046338853,0.09745928567937556,0.8029057141782182,0.06272091412516209,0.3581043005675769,False,2026-08-07T12:29:17.372842+00:00
245392,792,-138.684105,600,0.57,-80.10012326,0.003152628023963189,23.989505464956164,0.70422651367262,0.0003,4619.561984823346,379.8212916645379,0.08472139308846828,-0.2591009010781715,0.7928625454484215,0.17448346344231738,-0.06552343183733098,0.8028920098532952,0.21361192857175965,0.19501514371354395,False,2026-08-07T12:29:18.456935+00:00
250400,807,34.300401,30,0.56,-83.03556732999998,0.005952239767430001,9.623129985760897,0.7453414079267532,0.0003,664.7683496064652,2631.8942546463622,0.09342810968023386,-0.1068949721669534,0.8574573516497208,0.17448346099570702,-0.06552343208150326,0.8028920098515027,0.10610820341271054,0.1950151432883402,False,2026-08-07T12:29:25.990407+00:00
255408,825,35.700178,24,0.58,-81.56491005000001,-0.0017691745451884344,23.99619343318045,0.7532047623768449,0.0003,651.5030027032703,2677.795793359653,0.1755575559014176,-0.017626342617257727,0.8083908341346854,0.14414710543677198,0.11723418727815602,0.802876983138594,0.1385798739892299,0.3775671414694925,False,2026-08-07T12:29:33.677234+00:00
260416,838,32.802988,33,0.58,-88.86380933000002,-0.0017691745451884344,23.99619343318045,0.7532047623768449,0.0003,4546.078619503333,382.6559427584322,0.22584408417276403,0.09974555327840345,0.8354472378120666,0.14414710628395971,0.11723418494632844,0.802876983138594,0.0896720130435076,0.37756713910415035,False,2026-08-07T12:29:34.778836+00:00
265424,855,36.883062,23,0.55,-87.13304882999999,-0.0008772551915171789,29.51170990988612,0.7750204400159418,0.0003,759.4324184552162,2284.0426058296957,0.20051388974691203,-0.07703009588030864,0.8788017508165208,0.18068446104899913,-0.07129307672029779,0.8028873791750717,0.07867090601387525,0.1898371665996387,False,2026-08-07T12:29:41.373233+00:00
270432,867,36.37831,25,0.53,-104.0306751,0.0010289738911524182,35.67958689387888,0.8061542100738734,0.0003,748.1276993361472,2311.8620010123086,0.1821421810532572,-0.07826172177264239,0.8117904532105197,0.18424713373179366,-0.07804666444392773,0.7975442874966547,0.014402441216002683,0.18356181469518143,True,2026-08-07T12:29:48.067284+00:00
275440,886,14.553932,97,0.51,-110.05598167999999,0.0010289738911524182,35.67958689387888,0.8061542100738734,0.0003,4557.3573955744,378.412279378111,0.1458704219097387,-0.34150822316149426,0.8099155149233408,0.13536205290433695,-0.28903729103995307,0.8028801624794171,0.05397333342371301,0.03808139582562107,False,2026-08-07T12:29:49.166188+00:00
280448,903,-211.69457,600,0.49,-128.43092711,-0.001856804265116807,31.699344350025058,0.8299454795662313,0.0003,699.9309379041333,2456.745239964689,0.18211687077755562,-0.07824319472168767,0.8130976821907699,0.18199449803324624,-0.0773936514768367,0.7970778015063712,0.016042857474770314,0.18392617123372482,True,2026-08-07T12:29:56.321155+00:00
285456,919,-610.203852,600,0.49,-133.34995189,-0.001856804265116807,31.699344350025058,0.8299454795662313,0.0003,4796.980192801152,357.4215300227888,0.1516140882580122,-0.23680103774397404,0.8011561543166126,0.13702615178268038,-0.2026568805014927,0.8167213822286987,0.04026049781563554,0.06177403221202685,False,2026-08-07T12:29:57.365149+00:00
290464,931,34.006611,30,0.48,-137.74702703999998,-0.0006169470492750406,37.95484597682953,0.8494767778087408,0.0003,658.4708036710346,2596.221412504824,0.19173863811618214,0.10126936833061778,0.8358591633876009,0.18162718965763497,0.11048426641270995,0.8029036408319963,0.03568223932863754,0.3711149781292196,False,2026-08-07T12:30:04.970648+00:00
295472,947,-138.7187,600,0.45,-138.95895953000002,0.001053258254250977,38.25341651551425,0.8980118623934686,0.0003,679.6652994996574,2507.8932251724573,0.14268999721761372,-0.18619791210091707,0.8006654517624532,0.1424144436338154,-0.18548476227358418,0.8162403219197323,0.015593623468260097,0.07656221291298025,True,2026-08-07T12:30:12.338981+00:00
300480,962,-53.022685,278,0.47,-134.41280865000002,0.001053258254250977,38.25341651551425,0.8980118623934686,0.0003,4864.684307772119,349.3587440576036,0.14575814077150884,-0.2190718427168002,0.7997837574831971,0.13482654716643316,-0.19848907768832166,0.818372495001116,0.029810922788034853,0.0664627436327838,True,2026-08-07T12:30:13.368456+00:00
305488,985,-195.655517,600,0.51,-118.66321469999998,0.0036440604057133897,23.525542412884533,0.9441491712816059,0.0003,689.133139919614,2458.903660035362,0.17863775863179646,0.10465982142513505,0.806815712566912,0.14562020967909894,0.12171474406958178,0.802878712424871,0.03737016049430708,0.3819855026172844,False,2026-08-07T12:30:20.635563+00:00
310496,990,-244.299185,600,0.49,-115.42566097999998,0.0036440604057133897,23.525542412884533,0.9441491712816059,0.0003,5084.239888135016,332.3021803008863,0.1786413141306767,0.10467096515796767,0.8068153981288495,0.14560607041661638,0.1217130342394619,0.8028786885049756,0.03737990273513943,0.38198432653336445,False,2026-08-07T12:30:21.620545+00:00
315504,1011,-157.169355,600,0.5,-118.43840699,0.006819974226527847,12.884146636351943,0.9769140956457705,0.0003,754.9457191099357,2231.280948232919,0.18198260932646468,0.02769231337361753,0.8311141325346518,0.18173919950545658,-0.016951663041285713,0.8028824395882282,0.05282208217305091,0.24401861997301513,False,2026-08-07T12:30:28.254143+00:00
320512,1023,-232.391704,600,0.5,-105.30456028,-0.0022192958327650557,13.97314218468964,0.9776351633947342,0.0003,821.9903668783785,2043.1966938713488,0.18213870798311974,-0.07825619832963766,0.8120418251506504,0.18431328091216465,-0.07822381513153828,0.7976765444019904,0.014528974743011779,0.18339497543293548,True,2026-08-07T12:30:34.346670+00:00
325520,1033,-223.112844,600,0.47,-115.83485947,-0.0022192958327650557,13.97314218468964,0.9776351633947342,0.0003,5428.168549915328,308.47973577130716,0.19163666498594856,0.09996616735862716,0.83585956311623,0.14136776541582208,0.0674858207396061,0.8028894701804837,0.06832980468781512,0.3280154309649064,False,2026-08-07T12:30:35.269268+00:00
330528,1047,-229.479393,600,0.5,-108.49158332,0.0017357484284730162,15.162503156065942,1.007442581281066,0.0003,826.7905820285924,2019.2199043968617,0.19171169626438178,0.10071522272781462,0.8359009050350604,0.14136776741561172,0.06748582221395591,0.8028894701804837,0.06876379179189014,0.3280154323232819,False,2026-08-07T12:30:41.326440+00:00
335536,1059,-231.758609,600,0.47,-118.23643670000001,0.0017357484284730162,15.162503156065942,1.007442581281066,0.0003,5284.420419501745,314.9756960777429,0.13423781644763264,-0.14553923371565922,0.8729865804297742,0.1799413458095181,-0.06693746353410783,0.802892731813844,0.11480504555810724,0.19408967066626376,False,2026-08-07T12:30:42.274122+00:00
340544,1075,-253.104264,600,0.44,-116.86805258,-0.0029634294001880334,23.718026688881217,1.0305654190480709,0.0003,778.9606255248602,2130.3464457935415,0.1713920795466061,0.08051350351905934,0.8072887254378716,0.18632185208102767,0.11696597696276813,0.802780243018088,0.039648547789589476,0.37788382829180417,False,2026-08-07T12:30:48.703206+00:00
345552,1090,-237.488678,600,0.45,-113.42640655999999,8.197088791348506e-05,16.420399959012865,1.094246027804911,0.0003,826.8143396061835,2000.9909368383999,0.15179767404821956,0.05057595644647676,0.802693154801609,0.13836774938928179,0.08442078009620944,0.8029632827180209,0.036413018733929145,0.3450994465781804,False,2026-08-07T12:30:54.760187+00:00
350560,1114,-184.51891,600,0.46,-101.52054975000001,8.197088791348506e-05,16.420399959012865,1.094246027804911,0.0003,5271.490043808048,312.89824817889036,0.17863542043757324,0.10465311918889941,0.8068159102113549,0.13671861320786247,0.1033406142365447,0.8028904597133821,0.04212066665183166,0.36408573842538067,False,2026-08-07T12:30:55.710201+00:00
355568,1119,-164.047269,600,0.44,-118.18535770000003,2.8682641459454317e-05,17.63144895248115,1.1564093051478266,0.0003,837.0593173079184,1964.5346106279392,0.18210561677283574,-0.0782557762889751,0.8132044853089312,0.18274341909296432,-0.07951222700212941,0.797117369648969,0.016148707392579432,0.18191508819712862,True,2026-08-07T12:31:01.693050+00:00
360576,1140,33.864654,29,0.45,-107.27997471,-0.0004573155820253305,14.555455976724625,1.1853928458876908,0.0003,794.0724499987525,2064.5773568930335,0.18213833976405877,-0.07825887417048359,0.8119655470740019,0.18408786252663828,-0.07842122715356989,0.7971058166805854,0.014987947986897947,0.1831695276772796,False,2026-08-07T12:31:07.999781+00:00
365584,1153,-698.097063,600,0.49,-105.99150990999999,-0.0004573155820253305,14.555455976724625,1.1853928458876908,0.0003,5226.662786267947,312.7073750183605,0.17844738593034923,0.10407600564924037,0.8068317228408187,0.15932941635972608,0.061931762334491276,0.802903225787085,0.04644423639352079,0.3219324607463652,False,2026-08-07T12:31:08.957949+00:00
370592,1167,-171.430361,600,0.47,-114.00138876999999,-0.0016378570784581826,20.937304724380375,1.221168224979192,0.0003,732.4299016681908,2224.660675770939,0.1786413088741206,0.10467094924906817,0.806815398585869,0.15932941696552191,0.06193176411351464,0.8029032264457766,0.04706264129853142,0.3219324625241229,False,2026-08-07T12:31:15.795457+00:00
375600,1182,-149.379612,600,0.47,-108.61910451000001,-0.0016378570784581826,20.937304724380375,1.221168224979192,0.0003,5066.130662535632,320.6391836698063,0.1786269763941104,0.10462676475352636,0.8068166361668798,0.14577892465350958,0.12174593688970273,0.802897274635515,0.0372481134098731,0.3820107319380012,False,2026-08-07T12:31:16.784013+00:00
380608,1207,23.904481,56,0.49,-104.20499216,-0.002098102450690931,36.6805499535054,1.2273446316830814,0.0003,738.9607442084047,2191.4452326351084,0.17864131396193614,0.10467096464710915,0.8068153981436803,0.1457413475807417,0.12174334458755165,0.8028972276380074,0.03727232223548826,0.38200954216577293,False,2026-08-07T12:31:23.561069+00:00
385616,1227,-486.909285,600,0.54,-90.85875195,-0.0021904025554249527,41.04375343881547,1.2410335015505551,0.0003,756.8030400855946,2133.1626783864567,0.14461769863796645,0.03566161793652299,0.802001664248531,0.13784617574479877,0.0004518522847057075,0.802877726584916,0.035865702345915636,0.26139234741603384,False,2026-08-07T12:31:30.178381+00:00
390624,1235,-834.774965,600,0.52,-113.57706801,-0.0021904025554249527,41.04375343881547,1.2410335015505551,0.0003,5126.982853165001,313.90313681398334,0.14907137290462413,-0.0409245019893755,0.8015178685100315,0.132354346099132,-0.008092307971887359,0.8032934749561189,0.03688583369627037,0.2534201402464631,False,2026-08-07T12:31:31.155177+00:00
395632,1249,-243.445549,600,0.48,-120.00152308999999,0.008155517961131408,22.077565662749112,1.2654209107160568,0.0003,826.2670579289238,1941.7063582583357,0.14437117379446193,0.007553416800560928,0.7998855015460611,0.1383390023723177,-0.029494867601796003,0.8028851729398685,0.037655816253201635,0.23152065756674936,False,2026-08-07T12:31:37.216177+00:00
400640,1263,34.44,29,0.48,-107.70378154,0.008155517961131408,22.077565662749112,1.2654209107160568,0.0003,277.38263219800757,5765.898128972648,0.1785883298497446,0.10450994021996006,0.8068199520150467,0.1366197012956503,0.10258515589639305,0.8028851701202792,0.04219660040765346,0.36333818082320535,False,2026-08-07T12:31:55.270662+00:00
405648,1280,-183.407198,600,0.51,-112.78643894000002,0.0020238318767951567,19.649376864172517,1.284022469818592,0.0003,809.1849751389825,1970.3183437460145,0.18160427718458003,-0.08565758173955602,0.8798369914359523,0.1695637275492071,0.10672443525745691,0.8028841756104039,0.20755132175643115,0.3668491192568631,False,2026-08-07T12:32:01.459616+00:00
